#Source Name,R.A.,Decl.,l,b,95% conf. radius,Sqrt TS,Flux (100MeV-1GeV),Flux Unc. (100MeV-1GeV),Flux (1GeV-100GeV),Flux Unc. (1GeV-100GeV),Variability Flag,Sqrt TS (100MeV-1GeV),Sqrt TS (1GeV-100GeV),Gamma Assoc. 1,Gamma Assoc. 2,Gamma Assoc. 3,Class,Alt. Class,Assoc. 1,Assoc. 2
#
# Fermi catalogue released 20090209
#
# (see http://fermi.gsfc.nasa.gov/ssc/data/access/lat/bright_src_list/)
#
* V 11
0FGL J1457.6-3538,224.407,-35.640,329.936,20.530,0.076,39.600,3.010e-07,5.000e-09,2.000e-08,1.700e-09,T,32.700,26.000,3EG J1500-3509,,,bzq,,CGRaBS J1457-3539,PKS 1454-354,
0FGL J1459.4-6056,224.874,-60.937,317.863,-1.833,0.119,15.900,2.500e-07,1.180e-07,1.260e-08,1.900e-09,F,12.000,10.100,,,,PSR,,LAT PSR J1459-60,,
0FGL J1504.4+1030,226.115,10.505,11.409,54.577,0.054,88.200,6.340e-07,2.100e-08,5.860e-08,2.600e-09,T,71.800,58.900,,,,bzq,,CGRaBS J1504+1029,PKS 1502+106,
0FGL J1509.5-5848,227.390,-58.812,320.003,-0.596,0.121,12.800,4.590e-07,0.000e+00,2.110e-08,2.600e-09,F,7.900,11.400,1AGL J1506-5859      ,,,PSR,,PSR J1509-5850,,
0FGL J1511.2-0536,227.814,-5.613,354.099,42.948,0.252,10.800,8.300e-08,1.700e-08,3.400e-09,8.000e-10,F,8.900,7.100,,,,bzq,,PKS 1508-05,BZQ J1510-0543,
0FGL J1512.7-0905,228.196,-9.093,351.282,40.153,0.087,45.000,4.880e-07,2.300e-08,1.840e-08,1.600e-09,T,44.000,23.800,3EG J1512-0849,EGR J1512-0857       ,1AGL J1511-0908      ,bzq,,PKS 1510-08,BZQ J1512-0905,
0FGL J1514.3-4946,228.585,-49.769,325.254,6.807,0.120,11.000,1.500e-07,0.000e+00,7.100e-09,1.200e-09,F,7.200,9.800,,,,,,,,
0FGL J1517.9-2423,229.496,-24.395,340.725,27.521,0.101,12.300,4.800e-08,6.000e-09,3.900e-09,8.000e-10,F,7.500,10.500,,,,bzb,,CGRaBS J1517-2422,AP Lib,
0FGL J1522.2+3143,230.552,31.726,50.143,57.014,0.087,34.300,2.120e-07,1.500e-08,1.060e-08,1.100e-09,T,30.300,20.700,,,,bzq,,CGRaBS J1522+3144,TXS 1520+319,
0FGL J1536.7-4947,234.197,-49.798,328.261,4.764,0.128,10.700,1.900e-07,0.000e+00,7.400e-09,1.300e-09,F,5.700,10.300,,,,,,,,
0FGL J1543.1+6130,235.784,61.504,95.383,45.370,0.160,10.500,3.000e-08,1.400e-08,2.800e-09,6.000e-10,F,5.400,9.500,,,,bzb,,CRATES J1542+6129,RXS J15429+6129,
0FGL J1553.4+1255,238.368,12.922,23.746,45.225,0.105,23.700,1.450e-07,2.200e-08,1.080e-08,1.200e-09,T,17.500,18.800,,,,bzq,,CRATES J1553+1256,PKS 1551+130,
0FGL J1555.8+1110,238.951,11.181,21.911,43.941,0.054,31.500,8.700e-08,2.000e-08,1.460e-08,1.300e-09,F,13.100,29.300,,,,bzb,,CGRaBS J1555+1111,PG 1553+11,
0FGL J1604.0-4904,241.015,-49.080,332.170,2.541,0.078,11.500,2.430e-07,0.000e+00,9.600e-09,1.800e-09,F,7.000,10.900,,,,,,,,
0FGL J1615.6-5049,243.914,-50.831,332.354,-0.010,0.233,15.600,4.630e-07,9.600e-08,2.460e-08,3.400e-09,F,13.900,10.100,,,, x,,,,
0FGL J1622.4-4945,245.611,-49.765,333.874,-0.009,0.179,16.000,5.240e-07,9.000e-08,3.250e-08,3.600e-09,F,13.600,11.900,1AGL J1624-4946      ,,,,,,,
0FGL J1625.8-2527,246.470,-25.451,352.164,16.308,0.150,11.400,1.910e-07,1.300e-08,6.400e-09,1.200e-09,F,10.900,9.000,3EG J1626-2519,,,bzq,,CGRaBS J1625-2527,PKS 1622-253,
0FGL J1625.9-2423,246.494,-24.393,353.005,16.995,0.257,10.100,1.010e-07,9.000e-09,6.300e-09,1.400e-09,F,9.800,6.400,3EG J1627-2419,,,bzu,,CRATES J1627-2426,,
0FGL J1634.9-4737,248.733,-47.632,336.839,-0.025,0.080,28.600,1.061e-06,6.600e-08,4.500e-08,3.900e-09,F,28.200,16.600,,,,,,,,
0FGL J1635.2+3809,248.821,38.158,61.118,42.333,0.116,27.300,1.670e-07,1.300e-08,9.200e-09,1.100e-09,T,23.400,18.500,3EG J1635+3813,,,bzq,,CGRaBS J1635+3808,4C +38.41,
0FGL J1641.4+3939,250.355,39.666,63.239,41.239,0.159,17.700,1.220e-07,1.400e-08,4.900e-09,8.000e-10,T,16.000,11.500,EGR J1642+3940       ,,,bzq,,CLASS J1641+3935,,
0FGL J1648.1-4606,252.029,-46.112,339.469,-0.712,0.176,14.400,5.240e-07,1.000e-07,1.620e-08,2.900e-09,F,13.600,7.400,,,, x,,,,
0FGL J1653.4-0200,253.355,-2.014,16.549,24.962,0.158,10.900,5.600e-08,1.600e-08,5.200e-09,1.000e-09,F,6.800,9.500,3EG J1652-0223,,,,,,,
0FGL J1653.9+3946,253.492,39.767,63.612,38.841,0.068,19.000,2.700e-08,8.000e-09,6.000e-09,9.000e-10,F,6.800,17.900,,,,bzb,,CGRaBS J1653+3945,Mrk 501,
0FGL J1709.7-4428,257.427,-44.475,343.106,-2.679,0.048,85.800,1.153e-06,5.000e-08,1.582e-07,4.900e-09,F,54.000,68.700,3EG J1710$-$4439,EGR J1710$-$4435,1AGL J1709$-$4428,PSR,,PSR J1709-4429,,
0FGL J1714.7-3827,258.685,-38.459,348.525,0.103,0.133,16.000,5.880e-07,6.000e-08,2.250e-08,3.000e-09,F,15.300,11.600,3EG J1714-3857,,, x,,,,
0FGL J1719.3+1746,259.830,17.769,39.553,28.080,0.076,23.300,5.200e-08,1.200e-08,1.140e-08,1.200e-09,T,9.800,21.600,,,,bzb,,CGRaBS J1719+1745,PKS 1717+177,
0FGL J1732.8-3135,263.212,-31.588,356.287,0.920,0.087,18.600,4.760e-07,4.700e-08,3.890e-08,3.300e-09,F,14.600,17.300,EGR J1732-3126       ,,,PSR,,LAT PSR J1732-31,,
0FGL J1741.4-3046,265.356,-30.773,357.959,-0.189,0.197,11.500,2.470e-07,5.400e-08,2.000e-08,3.100e-09,F,8.000,9.000,,,,,,,,
0FGL J1742.1-2054,265.540,-20.916,6.437,4.859,0.140,16.400,2.270e-07,3.100e-08,1.310e-08,1.700e-09,F,15.500,11.200,3EG J1741-2050,,,PSR,,LAT PSR J1742-20,,
0FGL J1746.0-2900,266.506,-29.005,359.988,-0.111,0.068,36.000,1.173e-06,5.200e-08,7.920e-08,4.700e-09,T,30.100,24.600,3EG J1746-2851,,,,,,,
0FGL J1751.5+0935,267.893,9.591,34.867,17.614,0.095,23.100,1.680e-07,1.900e-08,1.000e-08,1.200e-09,T,17.400,16.700,,,,bzb,,CGRaBS J1751+0939,OT 081,
0FGL J1801.6-2327,270.404,-23.459,6.540,-0.312,0.107,20.100,7.420e-07,0.000e+00,4.510e-08,3.800e-09,F,17.800,18.000,3EG J1800-2338,EGR J1800-2328       ,, x,,,,
0FGL J1802.2+7827,270.567,78.466,110.026,28.990,0.132,12.600,5.500e-08,1.300e-08,3.700e-09,7.000e-10,F,9.200,9.600,,,,bzb,,CGRaBS J1800+7828,S5 1803+78,
0FGL J1802.6-3939,270.661,-39.660,352.453,-8.410,0.069,25.200,1.930e-07,7.000e-09,1.480e-08,1.600e-09,T,17.700,18.200,3EG J1800-3955,EGR J1758-3923       ,,bzu,,BZU J1802-3940,,
0FGL J1805.3-2138,271.329,-21.649,8.536,-0.165,0.186,19.200,7.370e-07,7.500e-08,3.130e-08,3.200e-09,F,20.000,12.700,,,,,,,,
0FGL J1809.5-2331,272.399,-23.520,7.381,-1.938,0.061,39.800,4.110e-07,4.000e-08,5.630e-08,3.100e-09,F,24.300,32.000,3EG J1809-2328,EGR J1809-2322       ,,PSR,,LAT PSR J1809-2332,,
0FGL J1813.5-1248,273.399,-12.801,17.238,2.384,0.092,24.500,5.370e-07,6.500e-08,2.790e-08,2.400e-09,T,20.800,18.300,,,,,,,,
0FGL J1814.3-1739,273.581,-17.665,13.048,-0.094,0.191,13.100,5.000e-07,6.300e-08,1.910e-08,3.000e-09,F,14.100,8.900,,,, x,,,,
0FGL J1821.4-1444,275.365,-14.740,16.435,-0.216,0.173,11.000,5.660e-07,2.160e-07,1.550e-08,2.900e-09,F,13.800,7.400,1AGL J1824-1414      ,,,,,,,
0FGL J1825.9-1256,276.497,-12.942,18.539,-0.344,0.075,30.900,9.520e-07,8.500e-08,5.760e-08,3.700e-09,F,26.300,22.800,3EG J1826-1302,1AGL J1824-1414      ,,PSR,,LAT PSR J1826-1256,,
0FGL J1826.3-1451,276.595,-14.860,16.886,-1.323,0.109,18.100,6.760e-07,0.000e+00,2.470e-08,2.700e-09,F,12.800,13.400,1AGL J1824-1414      ,,,hxb,,LS 5039,,
0FGL J1830.3+0617,277.583,6.287,36.158,7.543,0.097,12.800,1.680e-07,0.000e+00,7.500e-09,1.100e-09,T,4.900,13.000,,,,,,,,
0FGL J1833.4-2106,278.370,-21.103,12.109,-5.693,0.117,21.000,3.900e-07,3.400e-08,1.020e-08,1.400e-09,F,20.300,11.700,3EG J1832-2110,,,bzq,,BZQ J1833-2103,MC 1830-211,
0FGL J1834.4-0841,278.617,-8.693,23.269,-0.220,0.100,11.700,4.460e-07,4.100e-08,1.340e-08,2.900e-09,F,11.900,8.300,,,, x,,,,
0FGL J1836.1-0727,279.041,-7.460,24.557,-0.025,0.217,10.400,2.580e-07,3.600e-08,1.990e-08,3.000e-09,F,9.000,8.200,,,,,,,,
0FGL J1836.2+5924,279.056,59.406,88.855,24.996,0.053,98.000,4.440e-07,1.700e-08,8.360e-08,3.100e-09,F,69.800,73.800,3EG J1835+5918,EGR J1835+5919       ,1AGL J1836+5923      ,PSR,,LAT PSR J1836+5925,,
0FGL J1839.0-0549,279.775,-5.826,26.343,0.078,0.119,22.200,5.150e-07,3.500e-08,4.040e-08,3.300e-09,F,18.300,17.000,,,,,,,,
0FGL J1844.1-0335,281.036,-3.589,28.907,-0.017,0.148,10.100,2.540e-07,1.220e-07,1.770e-08,2.800e-09,F,9.000,8.100,,,,,,,,
0FGL J1847.8+3223,281.955,32.385,62.065,14.838,0.178,16.000,8.800e-08,6.000e-09,6.400e-09,1.000e-09,T,13.900,11.300,,,,bzq,,CGRaBS J1848+3219,TXS 1846+322,
0FGL J1848.6-0138,282.157,-1.640,31.153,-0.123,0.160,11.900,2.720e-07,3.600e-08,2.090e-08,2.800e-09,F,9.800,9.800,,,,,,,,
0FGL J1849.4+6706,282.365,67.102,97.503,25.027,0.090,28.000,1.380e-07,1.500e-08,1.070e-08,1.200e-09,T,21.700,20.100,1AGL J1846+6714      ,,,bzq,,CGRaBS J1849+6705,S4 1849+67,
0FGL J1855.9+0126,283.985,1.435,34.722,-0.347,0.078,39.000,8.890e-07,3.400e-08,6.930e-08,3.900e-09,F,32.900,25.600,1AGL J1857+0136      ,,, x,,,,
0FGL J1900.0+0356,285.009,3.946,37.424,-0.110,0.290,11.600,4.660e-07,3.800e-08,1.170e-08,2.500e-09,F,13.900,5.900,,,,,,,,
0FGL J1907.5+0602,286.894,6.034,40.140,-0.821,0.077,25.900,4.710e-07,3.300e-08,3.740e-08,2.900e-09,F,16.900,20.000,1AGL J1908+0613      ,,,PSR,,LAT PSR J1907+06,,
0FGL J1911.0+0905,287.761,9.087,43.246,-0.176,0.068,17.000,3.260e-07,4.900e-08,2.020e-08,2.600e-09,F,11.600,13.800,,,, x,,,,
0FGL J1911.2-2011,287.813,-20.186,16.818,-13.266,0.129,20.000,1.790e-07,8.000e-09,8.700e-09,1.200e-09,T,17.300,12.300,3EG J1911-2000,EGR J1912-2000       ,,bzq,,CGRaBS J1911-2006,PKS 1908-201,
0FGL J1923.0+1411,290.768,14.191,49.134,-0.397,0.080,23.000,4.090e-07,4.900e-08,3.370e-08,2.700e-09,F,15.300,19.100,,,, x,,,,
0FGL J1923.3-2101,290.840,-21.031,17.205,-16.199,0.130,16.400,1.060e-07,6.000e-09,6.800e-09,1.100e-09,T,13.000,11.700,,,,bzq,,CGRaBS J1923-2104,TXS 1920-211,
0FGL J1953.2+3249,298.325,32.818,68.750,2.733,0.089,18.000,1.360e-07,2.800e-08,1.590e-08,1.700e-09,F,11.800,16.000,,,,PSR,,PSR J1952+3252,,
0FGL J1954.4+2838,298.614,28.649,65.300,0.375,0.110,11.300,2.330e-07,0.000e+00,1.260e-08,1.800e-09,F,9.400,10.300,,,, x,,,,
0FGL J1958.1+2848,299.531,28.803,65.850,-0.232,0.113,10.500,1.620e-07,0.000e+00,1.290e-08,1.800e-09,F,4.300,10.600,3EG J1958+2909,,,PSR,,LAT PSR J1958+28,,
0FGL J2000.2+6506,300.053,65.105,97.974,17.630,0.077,15.800,2.900e-08,1.300e-08,5.300e-09,9.000e-10,F,7.100,14.200,,,,bzb,,CGRaBS J1959+6508,1ES 1959+650,
0FGL J2001.0+4352,300.272,43.871,79.047,7.124,0.069,13.300,9.500e-08,0.000e+00,7.800e-09,1.200e-09,F,6.900,12.300,,,,,,,,
0FGL J2009.4-4850,302.363,-48.843,350.361,-32.607,0.132,10.900,2.500e-08,6.000e-09,4.800e-09,9.000e-10,F,4.300,10.500,,,,bzb,,CGRaBS J2009-4849,PKS 2005-489,
0FGL J2017.2+0602,304.302,6.048,48.596,-15.991,0.123,12.700,4.200e-08,0.000e+00,5.600e-09,9.000e-10,F,4.900,12.100,,,,bzu,,CLASS J2017+0603,,
0FGL J2020.8+3649,305.223,36.830,75.182,0.131,0.060,46.600,7.390e-07,3.900e-08,6.280e-08,3.200e-09,F,35.700,34.100,1AGL J2021+3652      ,,,PSR,,PSR J2021+3651,,
0FGL J2021.5+4026,305.398,40.439,78.230,2.070,0.053,69.600,1.236e-06,5.100e-08,1.060e-07,4.000e-09,F,54.800,49.700,1AGL J2022+4032      ,,,PSR,,LAT PSR J2021+4026,,
0FGL J2025.6-0736,306.415,-7.611,36.883,-24.389,0.077,50.600,4.080e-07,2.000e-08,2.200e-08,1.700e-09,T,45.400,30.500,3EG J2025-0744,1AGL J2026-0732      ,,bzq,,CRATES J2025-0735,PKS 2022-07,
0FGL J2027.5+3334,306.882,33.574,73.296,-2.849,0.118,11.200,1.520e-07,0.000e+00,9.700e-09,1.500e-09,F,6.700,9.300,,,,,,,,
0FGL J2032.2+4122,308.058,41.376,80.161,0.978,0.085,23.900,5.130e-07,4.700e-08,3.070e-08,2.600e-09,F,18.100,18.800,3EG J2033+4118,1AGL J2032+4102      ,,PSR,,LAT PSR J2032+41,,
0FGL J2055.5+2540,313.895,25.673,70.660,-12.475,0.130,17.300,5.400e-08,8.000e-09,8.800e-09,1.100e-09,F,12.600,13.600,,,,,,,,
0FGL J2056.1-4715,314.034,-47.252,352.586,-40.358,0.239,12.500,1.040e-07,1.700e-08,2.700e-09,7.000e-10,F,11.900,6.500,3EG J2055-4716,EGR J2057-4658       ,,bzq,,CGRaBS J2056-4714,PKS 2052-47,
0FGL J2110.8+4608,317.702,46.137,88.261,-1.351,0.171,10.700,1.050e-07,3.300e-08,6.400e-09,1.200e-09,F,7.000,8.000,,,,,,,,
0FGL J2124.7-3358,321.186,-33.981,10.924,-45.441,0.143,14.300,3.500e-08,1.300e-08,6.700e-09,1.000e-09,F,6.200,13.000,,,,PSR,,PSR J2124-3358,,
0FGL J2139.4-4238,324.865,-42.642,358.237,-48.332,0.096,20.100,6.900e-08,1.300e-08,7.900e-09,1.100e-09,F,12.400,16.300,,,,bzb,,CRATES J2139-4235,MH 2136-428,
0FGL J2143.2+1741,325.807,17.688,72.016,-26.051,0.215,14.500,1.150e-07,1.700e-08,4.400e-09,8.000e-10,F,12.600,8.700,,,,bzq,,CGRaBS J2143+1743,OX 169,
0FGL J2147.1+0931,326.777,9.519,65.805,-32.236,0.137,19.900,1.600e-07,1.600e-08,5.500e-09,9.000e-10,T,19.100,12.100,,,,bzq,,CGRaBS J2147+0929,PKS 2144+092,
0FGL J2157.5+3125,329.384,31.431,84.747,-18.258,0.343,10.000,6.900e-08,1.500e-08,3.800e-09,8.000e-10,F,8.600,7.300,,,,bzq,,CGRaBS J2157+3127,B2 2155+31,
0FGL J2158.8-3014,329.704,-30.237,17.711,-52.236,0.064,43.900,1.600e-07,1.400e-08,2.570e-08,1.800e-09,T,27.900,36.700,3EG J2158-3023,EGR J2200-3015       ,,bzb,,CGRaBS J2158-3013,PKS 2155-304,
0FGL J2202.4+4217,330.622,42.299,92.569,-10.398,0.160,12.300,7.400e-08,2.000e-08,5.000e-09,9.000e-10,F,8.400,9.600,3EG J2202+4217,EGR J2204+4225       ,,bzb,,BZB J2202+4216,BL Lacertae,
0FGL J2203.2+1731,330.815,17.532,75.716,-29.529,0.186,12.700,7.800e-08,1.600e-08,4.800e-09,9.000e-10,T,9.600,10.200,,,,bzq,,CGRaBS J2203+1725,PKS 2201+171,
0FGL J2207.0-5347,331.765,-53.786,339.949,-49.832,0.223,12.400,1.080e-07,1.800e-08,2.600e-09,7.000e-10,T,12.000,6.600,,,,bzq,,CGRaBS J2207-5346,PKS 2204-54,
0FGL J2214.8+3002,333.705,30.049,86.913,-21.658,0.152,11.900,4.200e-08,0.000e+00,4.900e-09,8.000e-10,F,5.400,11.200,,,,,,,,
0FGL J2229.0+6114,337.257,61.240,106.644,2.956,0.076,32.800,4.490e-07,5.400e-08,2.650e-08,2.100e-09,F,26.500,23.200,3EG J2227+6122,EGR J2227+6114       ,1AGL J2231+6109      ,PSR,,PSR J2229+6114,,
0FGL J2229.8-0829,337.452,-8.495,55.326,-51.701,0.185,16.800,1.170e-07,4.000e-09,3.000e-09,7.000e-10,F,16.100,7.500,,,,bzq,,CGRaBS J2229-0832,PHL 5225,
0FGL J2232.4+1141,338.117,11.690,77.372,-38.592,0.183,15.200,1.080e-07,1.300e-08,3.500e-09,7.000e-10,F,13.200,8.200,3EG J2232+1147,,,bzq,,BZQ J2232+1143,CTA 102,
0FGL J2241.7-5239,340.430,-52.651,337.395,-54.907,0.151,11.600,5.000e-08,1.500e-08,3.400e-09,7.000e-10,F,8.200,9.400,,,,,,,,
0FGL J2254.0+1609,343.502,16.151,86.125,-38.187,0.051,149.100,2.117e-06,4.300e-08,9.830e-08,3.400e-09,T,144.400,76.800,3EG J2254+1601,EGR J2253+1606       ,1AGL J2254+1602      ,bzq,,CGRaBS J2253+1608,3C 454.3,
0FGL J2302.9+4443,345.746,44.724,103.437,-14.004,0.155,13.600,3.500e-08,1.300e-08,6.600e-09,1.000e-09,F,5.800,12.300,,,,,,,,
0FGL J2325.3+3959,351.334,39.993,105.532,-19.952,0.118,11.400,9.000e-09,3.000e-09,3.700e-09,7.000e-10,T,5.700,10.300,,,,bzb,,CRATES J2325+3957,B3 2322+396,
0FGL J2327.3+0947,351.833,9.794,91.159,-47.821,0.218,17.100,1.550e-07,1.600e-08,3.400e-09,7.000e-10,T,17.100,8.400,,,,bzq,,CGRaBS J2327+0940,PKS 2325+093,
0FGL J2339.8-0530,354.962,-5.512,81.487,-62.474,0.188,13.600,4.900e-08,0.000e+00,5.500e-09,9.000e-10,F,5.500,12.700,,,,,,,,
0FGL J2345.5-1559,356.389,-15.985,65.677,-71.092,0.239,15.500,9.900e-08,1.300e-08,3.600e-09,8.000e-10,T,15.900,8.100,,,,bzq,,CGRaBS J2345-1555,PMN J2345-1555,
